d396	Both as a soldier and a statesman Lord Scrope was highly regarded and the new king Henry IV was moved to confirm that his lands and titles would not be forfeit in spite of the fact that his eldest son William had been executed by Henry in 1399 for William's support of Richard II. Richard Scrope died on 30 May 1403 in Pishobury, Hertfordshire (where he had bought a country estate) and was buried at Easby Abbey in Richmond, Yorkshire. His title passed to his second son Roger Scrope
d397	Of his other writings, the chief were Lectures on Moral Science (1862), The Law of Love and Love as a Law (1869), An Outline Study of Man (1873), The Scriptural Idea of Man (1883), and Teachings and Counsels (1884). Dr Hopkins took a lifelong interest in Christian missions, and from 1857 until his death was president of the American Board of Commissioners for Foreign Missions (the American Congregational Mission Board). He died at Williamstown, on 17 June 1887.
d398	As a theoretician, Podczaszyński authored works on architecture and industrial design. Karol Podczaszyński died on April 19 in Vilnius and was interred in Rossa Cemetery.
d399	Stead died at his home in Ilam, survived by his wife and Roland. In 2011, Roland left $110,000 for the maintainence of the Ilam gardens.
d401	Sarah Morgan Bryan Piatt (August 11, 1836 -- December 22, 1919) an American poet born in Lexington, Kentucky to Talbot Nelson Bryan and Mary Spiers. On June 18, 1861 she married John James Piatt, also a poet, as well as a federal employee, eventually serving as an American Consul in Ireland. During her career, she published some 450 poems across fifteen volumes and in leading periodicals of the day. She died in Caldwell, New Jersey.
d403	William Birch (1755 -- 1834), a miniature painter and engraver, was born at Warwick. He exhibited enamel portraits at the Royal Academy from 1781 to 1794, when he went to Philadelphia, where he died. As an engraver he is best known by his 'Délices de la Grande Bretagne,' consisting of thirty-six plates of ancient buildings in Norwich and elsewhere, published in 1791.
d404	Patterson was a probate judge of Barnwell County, South Carolina 1888-1892 and a member of the South Carolina House of Representatives 1899-1904. He was elected as a Democrat to the Fifty-ninth, Sixtieth, and Sixty-first Congresses (March 4, 1905-March 3, 1911). After leaving Congress, he resumed the practice of his profession in Barnwell, South Carolina where he died on October 25, 1911. He was buried in the Episcopal Cemetery.
d406	He was again a member of the Pennsylvania House of Representatives from 1829 to 1835 and served as speaker in 1833. He was appointed inspector of customs in 1841. He was elected justice of the peace in 1846 and served until his death in Chester in 1850. Interment in Middletown Presbyterian Cemetery, near Media, Pennsylvania.
d407	Cosstick died at West Maitland.
d411	Sergeant McKay was instrumental in setting up the One O'Clock Gun exhibition within the castle, obtaining funding from the National Lottery and Historic Scotland. The exhibition, initially temporary but now permanent, explains the origins of Edinburgh's time signals, first established in the 1840s by Charles Piazzi Smyth, the Astronomer Royal for Scotland. McKay also floated the idea of sponsorship of the One O'clock Gun, in order to secure its future. He undertook fundraising work for the Army Benevolent Fund, and in 2002 published a book of anecdotes and history relating to the gun, entitled, What Time Does Edinburgh's One O'clock Gun Fire? , the proceeds of which went towards the fund. McKay also appeared on BBC Scotland's Hogmanay Live programme, firing the gun to mark the New Year. He continued to fire the gun until his retirement on 27 January 2005. He died at his home in Dunfermline at the age of 60.
d412	Homer died of a heart ailment on 6 May 1947 at the age of 76 in Winter Park, Florida, after five weeks of ill health. She and her husband had moved to Winter Park eight years previously.
d413	Stoyan Zaimov (; 12 August 1853 -- 9 September 1932) was a Bulgarian revolutionary, apostle of the April Uprising, enlightener, public figure and writer. A native of Chirpan, he died in Pleven.
d414	Fisher married William Bayly in 1662; he died at sea in 1675. She then married John Cross(e) in 1675, with whom she emigrated to Charleston, South Carolina. She died in Charleston and her remains are buried at the Quaker Burial Ground there.
d415	Stewart was not a candidate for renomination to Congress in 1860, and resumed the practice of his profession in Cambridge. He became a judge of the Maryland Court of Appeals and served as chief justice of the circuit court from 1867 until his death in Cambridge. Stewart is interred in Christ Protestant Episcopal Church Cemetery.
d416	He was elected as a Republican to the Eighty-third and to the four succeeding Congresses (January 3, 1953-January 3, 1963). He was not a candidate for renomination in 1962 to the Eighty-eighth Congress, but was an unsuccessful candidate for nomination to the United States Senate. He resumed the practice of law, was an unsuccessful candidate for election in 1968 to the Ninety-first Congress, in 1970 to the Ninety-second Congress, and for nomination in 1972 to the Ninety-third Congress. He was a resident of Newton until his death in Boston on July 11, 1989.
d417	He was a member of the Tennessee House of Representatives in 1851 and 1852. He was elected as a member of the Opposition Party to the Thirty-sixth Congress, serving from March 4, 1859 to March 3, 1861. He was not a candidate for renomination in 1860. He engaged in the practice of his profession until his death in Chattanooga, Tennessee on August 16, 1863. He was interred in the Citizens Cemetery. He was the uncle of Charles K. Bell, a U.S. Representative from Texas.
d418	Crisp died at her home in Phoenix, Arizona.
d419	Dresser left England in 1912 in order to live in Cannes for the benefit of his health; he died in Monte Carlo. His collection of birds had been in the Manchester Museum, part of The University of Manchester, since 1899 and was purchased for the museum by JP Thomasson (a Bolton businessman). Dresser's egg collection was acquired by the museum in 1912. The museum also contains some of Dresser's correspondence and diaries.
d420	Mattie Stepanek died at Children's National Medical Center in Washington, D.C., on Tuesday, June 22, 2004, three weeks before his 14th birthday. His funeral was held on June 28, 2004, at Saint Catherine Laboure Roman Catholic Church in Wheaton, Maryland. Nearly 1,350 people attended, including Oprah Winfrey and country singer Billy Gilman. A eulogy was delivered by former President Jimmy Carter, who said We have known kings and queens, and we've known presidents and prime ministers, but the most extraordinary person whom I have ever known in my life is Mattie Stepanek. His life philosophy was 'Remember to play after every storm! ' and his motto was: 'Think Gently, Speak Gently, Live Gently'. He wanted to be remembered as ``a poet, a peacemaker, and a philosopher who played''.
d421	On 24 October 1597 he was nearly surprised at Bamburgh Castle by a party of Scots. He died at Bamburgh on 13 January 1602.
d427	By 1882 differences between two Zulu factions -- pro-Cetshwayo uSuthus and three rival chiefs UZibhebhu -- had erupted into a blood feuds and civil war. In 1883, the British tried to restore Cetshwayo to rule at least part of his previous territory but the attempt failed. With the aid of Boer mercenaries, Chief UZibhebhu started a war contesting the succession and on 22 July 1883 he attacked Cetshwayo's new kraal in Ulundi. Cetshwayo was wounded but escaped to Nkandla, KwaZulu-Natal forest. After pleas from the Resident Commissioner, Sir Melmoth Osborne, the king moved to Eshowe, where he died a few months later, presumably from a heart attack, though possibly he was poisoned. His body was buried within sight of the forest, to the south near Nkunzane River. The remains of the wagon which carried his corpse to the site was placed on the grave, and its remains may be seen at Ondini Museum, near Ulundi.
