2132	John Boson (1655--1730) was a writer in the Cornish language. The son of Nicholas Boson, he was born in Paul, Cornwall. He taught Cornish to William Gwavas. His works in Cornish include an epitaph for the language scholar John Keigwin, and the ``Pilchard Curing Rhyme''. He also translated parts of the Bible, the Lord's Prayer and the Apostles' Creed. The only known surviving lapidary inscription in the Cornish language (to Arthur Hutchens, died 1709), is also his work, and can be found in Paul Church where John Boson, his father, and their relative Thomas Boson are also buried.
2133	Władysław Frasyniuk (born 25 November 1954 in Wrocław) is a Polish politician, former activist of Solidarity trade union, and former chairman of the Partia Demokratyczna - demokraci.pl political party. He served as a member of the Sejm (Polish parliament) from 1991 to 2001.
2135	Hajriz Meleqi (born 20 November 1946 in Blaç, Kosovo), is a professor of geography, and former president of the UN-appointed administrative board of the municipality of Dragaš. He was appointed on 26 January 2000, and continued in that role until 28 October when elections were held.
2136	Severny was born Arcady Dmitrievich Zvezdin in the town of Ivanovo near Moscow. Contrary to popular belief, in his childhood years he was neither a hooligan nor a poor pupil. On the contrary, he belonged to the so-called ``golden youth'' with his father occupying a senior position with the Ivanovo railroad. The young Arcady did well at school, and loved to play the seven-string guitar. Thanks to a very good memory, he could perform a large number of songs. His older sister once gave him a thick copybook filled with song lyrics, including numerous prison songs; he quickly learned this peculiar repertoire and eagerly sang such songs in polite company.
2137	Daniel French (1770 -- 1853), a ``Yankee'' inventor, was born in Berlin, Connecticut. From an early age French strove to become a ``mechanician,'' an artisan trained in the theory of mechanics and skilled in the working of metals at increasing levels of precision. His friend Oliver Evans, an accomplished engineer, described French as an ``original and ingenious inventor.'' French's most significant invention was the horizontally mounted, high-pressure, non-condensing, directly connected steam engine for mills, boats, etc. French was awarded a patent for his steam engine in 1809. This type of engine became standard on the western steamboat.
2138	Barbara Clark (born September 24, 1958 in Coronation, Alberta) is a former international freestyle swimmer from Canada, who won the bronze medal in the Women's Women's 4x100 Freestyle Relay, alongside Becky Smith, Gail Amundrud, and Anne Jardin.
2139	Melvyn C. Goldstein (* 8 February 1938 in New York) is a US-American anthropologist and Tibet scholar. His research focuses on Tibetan society, history and contemporary politics, population studies, polyandry, studies in cultural and development ecology, economic change and cross-cultural gerontology.
2140	Sylvia Löhrmann (born March 1, 1957, Essen, Germany) is a German politician.
2141	Carrie Barefoot Dickerson (born May 24, 1917, Okmulgee, Oklahoma; died November 17, 2006, Claremore, Oklahoma) was an American activist who led citizen efforts to stop construction of the proposed Black Fox Nuclear Power Plant in Oklahoma.
2142	Green was a native of Louisiana and a Golden Gloves boxer in the 1960s.
2143	JJ Horner born January 14, 1982, from Willmar, Minnesota is an American artist, who resides in Tempe, Arizona.
2144	Born in Geelong to textile worker Albert Bubb and Alice Richards, he attended public schools in Geelong before studying at the Gordon Institute of Technology, from which he received a Diploma of Commerce. On 28 February 1958 he married Monica Laker, with whom he had four children. An industrial relations manager, he worked for various companies in the Geelong area, and joined the local Liberal Party in 1973. In 1979 he was elected to the Victorian Legislative Council to represent Ballarat Province; he was the Opposition spokesman for industrial relations from 1982. In 1985 he resigned from the Council to contest the Legislative Assembly seat of Ballarat South, but he was defeated.
2145	Olof Björner (born November 26, 1942, Stockholm, Sweden) is a Swedish researcher who has specialized in documenting the live performances and recording sessions of American singer-songwriter Bob Dylan. In addition to operating bjorner.com, a website featuring detailed listings of Dylan's live concerts and studio recordings from 1956 to 2011, Björner has authored a 13-volume set on these subjects, Olof's Files: A Bob Dylan Performance Guide, which was issued by UK publisher Hardinge Simpole.
2146	Joos Ambuehl (born 23 October 1959 in Davos) was a Swiss cross country skier who competed in 1984. He finished fifth in the 4 x 10 km relay event at the 1984 Winter Olympics in Sarajevo.
2147	Born in Devon to John and Gladys Ford, Robert Ford was educated at Musgrave's College and was later commissioned into the 4th/7th Royal Dragoon Guards in 1943. He served in North West Europe during World War II and was mentioned in despatches. He was deployed to Palestine in 1947 and was again mentioned in despatches. He became Commanding Officer of 4th/7th Royal Dragoon Guards in 1966 and went on to become Commander of 7th Armoured Brigade in 1968.
2148	Witchitz was born on 5 August in Abscon, in the Nord department, to a miner of Polish origin and a French woman. He was brought up by his grandparents, staying in his village of birth until the age of five, then moving to the Paris region where he attended a secular school.
2149	Ray Jackson (born Lindsay Raymond Jackson, 12 December 1948, Wallsend, Newcastle-upon-Tyne) was a mandolin and harmonica player, and joint lead vocalist with Alan Hull, of the folk-rock group Lindisfarne from their original formation in 1970 until his departure in 1990. As the group's drummer Ray Laidlaw shared the same forename, Jackson was generally known in the group as ``Jacka''.
2150	Jacob Burck was born January 10, 1907, near Białystok, Poland, the son of ethnic Jewish parents, Abraham Burck and Rebecca Lev Burck. The family emigrated from Poland, then part of the Russian empire, to the United States when Jacob was 7 years old.
2151	Born in Bedford County, Tennessee, Davis attended public schools, including The Webb School in Bell Buckle, Tennessee and Woolwine School in Tullahoma, Tennessee. From 1895 to 1897 he was a student at Vanderbilt University in Nashville, Tennessee. He graduated from Columbian (now The George Washington University Law School) in Washington, D.C. in 1899. He was admitted to the bar the same year and commenced practice in Tullahoma, Tennessee.
2152	Simeon H. Anderson (March 2, 1802 -- August 11, 1840) was a United States Representative from Kentucky. Anderson was the father of William Clayton Anderson who also served as a Representative from Kentucky. He was born near Lancaster, Kentucky were he pursued preparatory studies. In addition, he studied law and was admitted to the bar in 1823 and commenced practice in Lancaster, Kentucky.
2153	Diego Carranza (born at Mexico, 1559; died at Tehuantepec, date unknown) was a Mexican Dominican missionary.
2154	Zeng Fanyi (; born January 1968 in Shanghai) is stem cell scientist and professor at Shanghai Jiao Tong University (SJTU) medical school.
2155	Born in Concord, New South Wales, Petch attended Putney Primary School and Fort Street Boys High School before receiving his tertiary education in electrical engineering and music at Sydney Technical College. He held various positions, including professional musician, electrical engineering consultant, company managing director (Independent Promotions Pty Ltd), and a licensed electrical contractor. He joined the Liberal Party in 1975.
2156	Ellen Simonetti (b. December 15, 1974, North Carolina) is a former flight attendant who was fired after documenting her life and work experiences on a blog in the early 2000s. Although Simonetti never mentioned the airline by name, her employer Delta Air Lines, deeming some of the blog content inappropriate, suspended and then fired her.
